j,k,iso3,country_name,description_short,series_id,t,actual,model,prediction
344,844399,HKG,"China, Hong Kong SAR","Printing machinery: parts and accessories, n.e.c. in item no",344__844399,2023,2007906.5920000002,gradient_boosting,1976313.754927188
344,847130,HKG,"China, Hong Kong SAR","Automatic data processing machines: portable, weighing not m",344__847130,2022,7353169.187,gradient_boosting,7827235.105825445
344,847130,HKG,"China, Hong Kong SAR","Automatic data processing machines: portable, weighing not m",344__847130,2023,5825156.930999999,gradient_boosting,5493449.33698181
344,847150,HKG,"China, Hong Kong SAR",Units of automatic data processing machines: processing unit,344__847150,2022,3761015.241,gradient_boosting,4091364.072538798
344,847150,HKG,"China, Hong Kong SAR",Units of automatic data processing machines: processing unit,344__847150,2023,3201283.684,gradient_boosting,3365870.291125805
344,847170,HKG,"China, Hong Kong SAR",Units of automatic data processing machines: storage units,344__847170,2022,5258099.837,gradient_boosting,7156566.80337191
344,847170,HKG,"China, Hong Kong SAR",Units of automatic data processing machines: storage units,344__847170,2023,5498926.444,gradient_boosting,3642791.1028119326
344,847330,HKG,"China, Hong Kong SAR",Machinery: parts and accessories of the machines of heading ,344__847330,2022,24431690.089,gradient_boosting,23046663.99932907
344,847330,HKG,"China, Hong Kong SAR",Machinery: parts and accessories of the machines of heading ,344__847330,2023,15365095.025,gradient_boosting,18258943.12547245
344,850440,HKG,"China, Hong Kong SAR",Electrical static converters,344__850440,2022,3518441.5069999998,gradient_boosting,4920733.250980784
344,850440,HKG,"China, Hong Kong SAR",Electrical static converters,344__850440,2023,3394363.788,gradient_boosting,4004673.539557529
344,851712,HKG,"China, Hong Kong SAR",Telephones for cellular networks or for other wireless netwo,344__851712,2022,45474381.388000004,gradient_boosting,50590172.78996777
344,851712,HKG,"China, Hong Kong SAR",Telephones for cellular networks or for other wireless netwo,344__851712,2023,46422080.378000006,gradient_boosting,44616437.29974976
344,851762,HKG,"China, Hong Kong SAR",Communication apparatus (excluding telephone sets or base st,344__851762,2022,9505173.987,gradient_boosting,9819902.259440469
344,851762,HKG,"China, Hong Kong SAR",Communication apparatus (excluding telephone sets or base st,344__851762,2023,13741188.51,gradient_boosting,9727252.176868362
344,851770,HKG,"China, Hong Kong SAR",Telephone sets and other apparatus for the transmission or r,344__851770,2022,12495285.557,gradient_boosting,19296783.242219612
344,851770,HKG,"China, Hong Kong SAR",Telephone sets and other apparatus for the transmission or r,344__851770,2023,8888244.149,gradient_boosting,9372927.011377487
344,852990,HKG,"China, Hong Kong SAR",Reception and transmission apparatus: for use with the appar,344__852990,2022,5820971.112,gradient_boosting,4479055.828854907
344,852990,HKG,"China, Hong Kong SAR",Reception and transmission apparatus: for use with the appar,344__852990,2023,5390088.204,gradient_boosting,4543537.294108522
344,853400,HKG,"China, Hong Kong SAR",Circuits: printed,344__853400,2022,8596816.372,gradient_boosting,10837409.757598016
344,853400,HKG,"China, Hong Kong SAR",Circuits: printed,344__853400,2023,7381013.494,gradient_boosting,7244682.456275834
344,854140,HKG,"China, Hong Kong SAR","Electrical apparatus: photosensitive, including photovoltaic",344__854140,2022,4145275.332,gradient_boosting,5653164.9674039
344,854140,HKG,"China, Hong Kong SAR","Electrical apparatus: photosensitive, including photovoltaic",344__854140,2023,3398220.6950000003,gradient_boosting,4616280.577779376
344,854231,HKG,"China, Hong Kong SAR","Electronic integrated circuits: processors and controllers, ",344__854231,2022,70488249.833,gradient_boosting,65197889.80194378
344,854231,HKG,"China, Hong Kong SAR","Electronic integrated circuits: processors and controllers, ",344__854231,2023,62526996.69100001,gradient_boosting,59625079.89753995
344,854232,HKG,"China, Hong Kong SAR",Electronic integrated circuits: memories,344__854232,2022,39737567.817,gradient_boosting,46912842.59728195
344,854232,HKG,"China, Hong Kong SAR",Electronic integrated circuits: memories,344__854232,2023,33214031.291000005,gradient_boosting,27171044.712243687
344,854239,HKG,"China, Hong Kong SAR",Electronic integrated circuits: n.e.c. in heading no. 8542,344__854239,2022,79896356.193,gradient_boosting,77524905.7489627
344,854239,HKG,"China, Hong Kong SAR",Electronic integrated circuits: n.e.c. in heading no. 8542,344__854239,2023,73976459.685,gradient_boosting,69383708.00086881
344,901380,HKG,"China, Hong Kong SAR","Optical devices, appliances and instruments: n.e.c. in headi",344__901380,2022,239484.34600000002,gradient_boosting,3018023.1558629456
344,901380,HKG,"China, Hong Kong SAR","Optical devices, appliances and instruments: n.e.c. in headi",344__901380,2023,95363.617,gradient_boosting,227961.48590032986
344,950300,HKG,"China, Hong Kong SAR","Tricycles, scooters, pedal cars and similar wheeled toys: do",344__950300,2022,775870.182,gradient_boosting,1704062.037554731
344,950300,HKG,"China, Hong Kong SAR","Tricycles, scooters, pedal cars and similar wheeled toys: do",344__950300,2023,715545.065,gradient_boosting,756063.1570708227
360,100199,IDN,Indonesia,"Cereals: wheat and meslin, other than durum wheat, other tha",360__100199,2022,3611686.577,gradient_boosting,3591479.24082375
360,100199,IDN,Indonesia,"Cereals: wheat and meslin, other than durum wheat, other tha",360__100199,2023,3529014.352,gradient_boosting,3049231.533804053
360,851770,IDN,Indonesia,Telephone sets and other apparatus for the transmission or r,360__851770,2022,2477501.956,gradient_boosting,2628419.0874149897
360,851770,IDN,Indonesia,Telephone sets and other apparatus for the transmission or r,360__851770,2023,2429193.3619999997,gradient_boosting,1860684.5443765814
364,120190,IRN,Iran,"Soya beans: other than seed, whether or not broken",364__120190,2022,3289120.9050000003,gradient_boosting,2529797.1514108796
364,120190,IRN,Iran,"Soya beans: other than seed, whether or not broken",364__120190,2023,1240857.775,gradient_boosting,3293036.7352561187
368,711319,IRQ,Iraq,Jewellery: of precious metal (excluding silver) whether or n,368__711319,2022,2992815.075,gradient_boosting,2437664.411987307
368,711319,IRQ,Iraq,Jewellery: of precious metal (excluding silver) whether or n,368__711319,2023,2656636.965,gradient_boosting,3088961.533506533
36,210690,AUS,Australia,Food preparations: n.e.c. in item no. 2106.10,36__210690,2022,1673292.505,gradient_boosting,1688620.369244363
36,210690,AUS,Australia,Food preparations: n.e.c. in item no. 2106.10,36__210690,2023,1515405.12,gradient_boosting,1698468.6135982324
36,852872,AUS,Australia,"Reception apparatus for television, whether or not incorpora",36__852872,2022,1230821.907,gradient_boosting,1151868.0624501312
36,852872,AUS,Australia,"Reception apparatus for television, whether or not incorpora",36__852872,2023,856950.517,gradient_boosting,952949.6071358531
36,870323,AUS,Australia,Vehicles: spark-ignition internal combustion reciprocating p,36__870323,2022,7846641.895,gradient_boosting,7683778.161670823
36,870323,AUS,Australia,Vehicles: spark-ignition internal combustion reciprocating p,36__870323,2023,8740539.443,gradient_boosting,8210520.955991482
36,870324,AUS,Australia,Vehicles: spark-ignition internal combustion reciprocating p,36__870324,2022,1706858.104,gradient_boosting,1718728.7606371262
36,870324,AUS,Australia,Vehicles: spark-ignition internal combustion reciprocating p,36__870324,2023,1816797.4819999998,gradient_boosting,1919534.4251397618
36,870421,AUS,Australia,Vehicles: compression-ignition internal combustion piston en,36__870421,2022,6147832.279,gradient_boosting,6419686.670768958
36,870421,AUS,Australia,Vehicles: compression-ignition internal combustion piston en,36__870421,2023,7415503.362000001,gradient_boosting,7223704.586653909
372,848620,IRL,Ireland,Machines and apparatus of a kind used solely or principally ,372__848620,2022,2707543.257,gradient_boosting,169259.98709086224
372,848620,IRL,Ireland,Machines and apparatus of a kind used solely or principally ,372__848620,2023,2018281.925,gradient_boosting,2410518.4816733804
372,880240,IRL,Ireland,Aeroplanes and other aircraft: of an unladen weight exceedin,372__880240,2022,17349233.402000003,gradient_boosting,18417977.259540126
372,880240,IRL,Ireland,Aeroplanes and other aircraft: of an unladen weight exceedin,372__880240,2023,20895049.652999997,gradient_boosting,19729014.401022732
376,710239,ISR,Israel,"Diamonds: non-industrial, (other than unworked or simply saw",376__710239,2022,4472741.373,gradient_boosting,3746493.973468485
376,710239,ISR,Israel,"Diamonds: non-industrial, (other than unworked or simply saw",376__710239,2023,3316857.809,gradient_boosting,3108138.06974881
376,848620,ISR,Israel,Machines and apparatus of a kind used solely or principally ,376__848620,2022,165595.828,gradient_boosting,965050.876780725
376,848620,ISR,Israel,Machines and apparatus of a kind used solely or principally ,376__848620,2023,78493.20999999999,gradient_boosting,581027.5034397517
380,300210,ITA,Italy,"Blood, human or animal, antisera, other blood fractions and ",380__300210,2022,8809779.212,gradient_boosting,8827061.08455168
380,300210,ITA,Italy,"Blood, human or animal, antisera, other blood fractions and ",380__300210,2023,8329670.42,gradient_boosting,9511285.366422188
380,300490,ITA,Italy,Medicaments: consisting of mixed or unmixed products n.e.c. ,380__300490,2022,17640195.119,gradient_boosting,13694276.89954483
380,300490,ITA,Italy,Medicaments: consisting of mixed or unmixed products n.e.c. ,380__300490,2023,17275418.902,gradient_boosting,16886821.86785597
380,401110,ITA,Italy,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",380__401110,2022,1766456.497,gradient_boosting,1609387.6021136171
380,401110,ITA,Italy,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",380__401110,2023,1930825.055,gradient_boosting,1843643.8667236033
380,740311,ITA,Italy,"Copper: refined, unwrought, cathodes and sections of cathode",380__740311,2022,5165435.582,gradient_boosting,4651498.76858987
380,740311,ITA,Italy,"Copper: refined, unwrought, cathodes and sections of cathode",380__740311,2023,4962414.894,gradient_boosting,4622461.4830485955
380,852872,ITA,Italy,"Reception apparatus for television, whether or not incorpora",380__852872,2022,1456179.13,gradient_boosting,1674505.137689843
380,852872,ITA,Italy,"Reception apparatus for television, whether or not incorpora",380__852872,2023,952959.2420000001,gradient_boosting,1099353.4462088377
380,853710,ITA,Italy,"Boards, panels, consoles, desks and other bases: for electri",380__853710,2022,1811327.237,gradient_boosting,1618460.121839665
380,853710,ITA,Italy,"Boards, panels, consoles, desks and other bases: for electri",380__853710,2023,1879250.8839999998,gradient_boosting,1968334.685896055
380,870322,ITA,Italy,Vehicles: spark-ignition internal combustion reciprocating p,380__870322,2022,3215105.983,gradient_boosting,4274613.317283565
380,870322,ITA,Italy,Vehicles: spark-ignition internal combustion reciprocating p,380__870322,2023,4576947.6280000005,gradient_boosting,4317918.248098417
380,870332,ITA,Italy,Vehicles: compression-ignition internal combustion piston en,380__870332,2022,4667038.774,gradient_boosting,5267810.335156161
380,870332,ITA,Italy,Vehicles: compression-ignition internal combustion piston en,380__870332,2023,6459322.367000001,gradient_boosting,4967031.9642398795
380,870390,ITA,Italy,Vehicles: for transport of persons (other than those of head,380__870390,2022,9204715.134,gradient_boosting,8831184.039212788
380,870390,ITA,Italy,Vehicles: for transport of persons (other than those of head,380__870390,2023,15907352.841,gradient_boosting,11859348.81760235
380,870421,ITA,Italy,Vehicles: compression-ignition internal combustion piston en,380__870421,2022,1633485.606,gradient_boosting,1766606.5693448423
380,870421,ITA,Italy,Vehicles: compression-ignition internal combustion piston en,380__870421,2023,2458991.227,gradient_boosting,1988207.804602553
380,870899,ITA,Italy,Vehicle parts and accessories: n.e.c. in heading no. 8708,380__870899,2022,2974673.256,gradient_boosting,2966271.586623432
380,870899,ITA,Italy,Vehicle parts and accessories: n.e.c. in heading no. 8708,380__870899,2023,3496684.32,gradient_boosting,2898550.857690075
380,880330,ITA,Italy,Aircraft and spacecraft: parts of aeroplanes or helicopters ,380__880330,2022,1205703.1600000001,gradient_boosting,1813754.779556779
380,880330,ITA,Italy,Aircraft and spacecraft: parts of aeroplanes or helicopters ,380__880330,2023,1280965.986,gradient_boosting,1494950.8870668777
380,901890,ITA,Italy,"Medical, surgical or dental instruments and appliances: n.e.",380__901890,2022,1618185.28,gradient_boosting,1788731.2117585102
380,901890,ITA,Italy,"Medical, surgical or dental instruments and appliances: n.e.",380__901890,2023,1818615.79,gradient_boosting,1785172.2356935558
380,950300,ITA,Italy,"Tricycles, scooters, pedal cars and similar wheeled toys: do",380__950300,2022,1329593.192,gradient_boosting,1345945.5987711998
380,950300,ITA,Italy,"Tricycles, scooters, pedal cars and similar wheeled toys: do",380__950300,2023,1140319.545,gradient_boosting,1297001.2901671168
392,100199,JPN,Japan,"Cereals: wheat and meslin, other than durum wheat, other tha",392__100199,2022,2311535.056,gradient_boosting,1818343.2994581051
392,100199,JPN,Japan,"Cereals: wheat and meslin, other than durum wheat, other tha",392__100199,2023,1797610.75,gradient_boosting,2055546.7284661077
392,120190,JPN,Japan,"Soya beans: other than seed, whether or not broken",392__120190,2022,2504524.732,gradient_boosting,2272866.3844079557
392,120190,JPN,Japan,"Soya beans: other than seed, whether or not broken",392__120190,2023,2147826.9069999997,gradient_boosting,2453014.0910080546
392,210690,JPN,Japan,Food preparations: n.e.c. in item no. 2106.10,392__210690,2022,970648.74,gradient_boosting,933447.016456103
392,210690,JPN,Japan,Food preparations: n.e.c. in item no. 2106.10,392__210690,2023,860535.495,gradient_boosting,1073286.3849021057
392,260111,JPN,Japan,Iron ores and concentrates: non-agglomerated,392__260111,2022,12139679.001,gradient_boosting,9371075.433156235
392,260111,JPN,Japan,Iron ores and concentrates: non-agglomerated,392__260111,2023,10347086.511,gradient_boosting,12520835.124763107
392,260300,JPN,Japan,Copper ores and concentrates,392__260300,2022,13093814.2,gradient_boosting,10986598.161387395
392,260300,JPN,Japan,Copper ores and concentrates,392__260300,2023,11294998.645,gradient_boosting,12825743.374398498
392,300210,JPN,Japan,"Blood, human or animal, antisera, other blood fractions and ",392__300210,2022,11701301.568,gradient_boosting,9010904.606653519
392,300210,JPN,Japan,"Blood, human or animal, antisera, other blood fractions and ",392__300210,2023,10511870.831,gradient_boosting,12475302.787462892
392,300490,JPN,Japan,Medicaments: consisting of mixed or unmixed products n.e.c. ,392__300490,2022,14373281.863,gradient_boosting,15164733.90407975
392,300490,JPN,Japan,Medicaments: consisting of mixed or unmixed products n.e.c. ,392__300490,2023,11990388.441,gradient_boosting,13931953.416370261
392,392690,JPN,Japan,Plastics: other articles n.e.c. in chapter 39,392__392690,2022,2765768.329,gradient_boosting,2867887.5248957505
392,392690,JPN,Japan,Plastics: other articles n.e.c. in chapter 39,392__392690,2023,2519397.645,gradient_boosting,2707737.952639483
392,711319,JPN,Japan,Jewellery: of precious metal (excluding silver) whether or n,392__711319,2022,2232405.38,gradient_boosting,1946840.6570523027
392,711319,JPN,Japan,Jewellery: of precious metal (excluding silver) whether or n,392__711319,2023,2639224.369,gradient_boosting,2431438.035128993
392,732690,JPN,Japan,Iron or steel: articles n.e.c.in heading 7326,392__732690,2022,1723945.338,gradient_boosting,1718728.7606371262
392,732690,JPN,Japan,Iron or steel: articles n.e.c.in heading 7326,392__732690,2023,1525043.213,gradient_boosting,1745782.045365179
392,841112,JPN,Japan,Turbo-jets: of a thrust exceeding 25kN,392__841112,2022,3144466.034,gradient_boosting,2037211.3414857802
392,841112,JPN,Japan,Turbo-jets: of a thrust exceeding 25kN,392__841112,2023,3897125.83,gradient_boosting,3401730.2576606697
392,841191,JPN,Japan,Turbines: parts of turbo-jets and turbo-propellers,392__841191,2022,2356796.904,gradient_boosting,2431555.733748937
392,841191,JPN,Japan,Turbines: parts of turbo-jets and turbo-propellers,392__841191,2023,3242154.682,gradient_boosting,2542465.425560338
392,844399,JPN,Japan,"Printing machinery: parts and accessories, n.e.c. in item no",392__844399,2022,1808834.0949999997,gradient_boosting,1453051.7164101752
392,844399,JPN,Japan,"Printing machinery: parts and accessories, n.e.c. in item no",392__844399,2023,1615105.8,gradient_boosting,1415836.169415145
392,847130,JPN,Japan,"Automatic data processing machines: portable, weighing not m",392__847130,2022,8767148.429999998,gradient_boosting,8319810.354895363
392,847130,JPN,Japan,"Automatic data processing machines: portable, weighing not m",392__847130,2023,7350653.011999999,gradient_boosting,6721474.172294737
392,847150,JPN,Japan,Units of automatic data processing machines: processing unit,392__847150,2022,4354916.21,gradient_boosting,4763140.120443691
392,847150,JPN,Japan,Units of automatic data processing machines: processing unit,392__847150,2023,3729203.015,gradient_boosting,4023114.7858965746
392,847170,JPN,Japan,Units of automatic data processing machines: storage units,392__847170,2022,1978716.626,gradient_boosting,1854292.6570388174
392,847170,JPN,Japan,Units of automatic data processing machines: storage units,392__847170,2023,1825732.6779999998,gradient_boosting,1605990.1350051227
392,848180,JPN,Japan,"Taps, cocks, valves and similar appliances: for pipes, boile",392__848180,2022,1273649.172,gradient_boosting,1273532.4932273927
392,848180,JPN,Japan,"Taps, cocks, valves and similar appliances: for pipes, boile",392__848180,2023,1242562.67,gradient_boosting,1287611.95869802
392,848620,JPN,Japan,Machines and apparatus of a kind used solely or principally ,392__848620,2022,3108017.634,gradient_boosting,2483439.7197014852
392,848620,JPN,Japan,Machines and apparatus of a kind used solely or principally ,392__848620,2023,2773623.6319999998,gradient_boosting,2739458.140141812
392,850440,JPN,Japan,Electrical static converters,392__850440,2022,2931475.478,gradient_boosting,3027879.625248926
392,850440,JPN,Japan,Electrical static converters,392__850440,2023,2950670.068,gradient_boosting,3086340.21850291
392,851712,JPN,Japan,Telephones for cellular networks or for other wireless netwo,392__851712,2022,18225321.91,gradient_boosting,21768782.76606596
392,851712,JPN,Japan,Telephones for cellular networks or for other wireless netwo,392__851712,2023,18657505.512000002,gradient_boosting,20129238.553905252
392,851762,JPN,Japan,Communication apparatus (excluding telephone sets or base st,392__851762,2022,7160182.755,gradient_boosting,7692466.117923596
392,851762,JPN,Japan,Communication apparatus (excluding telephone sets or base st,392__851762,2023,6638292.001,gradient_boosting,7321413.765393232
392,851770,JPN,Japan,Telephone sets and other apparatus for the transmission or r,392__851770,2022,1373689.73,gradient_boosting,1453146.901817586
392,851770,JPN,Japan,Telephone sets and other apparatus for the transmission or r,392__851770,2023,1099842.331,gradient_boosting,1137194.2618208556
392,852872,JPN,Japan,"Reception apparatus for television, whether or not incorpora",392__852872,2022,1995809.443,gradient_boosting,2179839.772147174
392,852872,JPN,Japan,"Reception apparatus for television, whether or not incorpora",392__852872,2023,1598302.9819999998,gradient_boosting,1622766.768346247
392,852990,JPN,Japan,Reception and transmission apparatus: for use with the appar,392__852990,2022,1974710.4759999998,gradient_boosting,2162312.7404755796
392,852990,JPN,Japan,Reception and transmission apparatus: for use with the appar,392__852990,2023,1800014.473,gradient_boosting,1646282.2681734327
392,854140,JPN,Japan,"Electrical apparatus: photosensitive, including photovoltaic",392__854140,2022,3011741.77,gradient_boosting,3390860.8496069447
392,854140,JPN,Japan,"Electrical apparatus: photosensitive, including photovoltaic",392__854140,2023,2372461.764,gradient_boosting,3160958.055104791
392,854231,JPN,Japan,"Electronic integrated circuits: processors and controllers, ",392__854231,2022,12381317.86,gradient_boosting,8093502.577919259
392,854231,JPN,Japan,"Electronic integrated circuits: processors and controllers, ",392__854231,2023,11368707.235000001,gradient_boosting,9240642.677065238
392,854232,JPN,Japan,Electronic integrated circuits: memories,392__854232,2022,3557109.532,gradient_boosting,3411549.1464046137
392,854232,JPN,Japan,Electronic integrated circuits: memories,392__854232,2023,2558486.84,gradient_boosting,2783850.6726160003
392,854239,JPN,Japan,Electronic integrated circuits: n.e.c. in heading no. 8542,392__854239,2022,16756227.572,gradient_boosting,14106458.468533829
392,854239,JPN,Japan,Electronic integrated circuits: n.e.c. in heading no. 8542,392__854239,2023,15125188.875,gradient_boosting,15080418.159551559
392,870324,JPN,Japan,Vehicles: spark-ignition internal combustion reciprocating p,392__870324,2022,1932027.196,gradient_boosting,1945401.6899304322
392,870324,JPN,Japan,Vehicles: spark-ignition internal combustion reciprocating p,392__870324,2023,1864985.412,gradient_boosting,2026113.5521110466
392,880240,JPN,Japan,Aeroplanes and other aircraft: of an unladen weight exceedin,392__880240,2022,2028968.0,gradient_boosting,4109066.4178639404
392,880240,JPN,Japan,Aeroplanes and other aircraft: of an unladen weight exceedin,392__880240,2023,2583418.102,gradient_boosting,2526840.756704278
392,901890,JPN,Japan,"Medical, surgical or dental instruments and appliances: n.e.",392__901890,2022,2659734.0,gradient_boosting,2619439.4399382975
392,901890,JPN,Japan,"Medical, surgical or dental instruments and appliances: n.e.",392__901890,2023,2995941.65,gradient_boosting,3053926.393171508
392,950300,JPN,Japan,"Tricycles, scooters, pedal cars and similar wheeled toys: do",392__950300,2022,2758991.987,gradient_boosting,2539995.4930689684
392,950300,JPN,Japan,"Tricycles, scooters, pedal cars and similar wheeled toys: do",392__950300,2023,2656175.391,gradient_boosting,2460672.088462666
40,870332,AUT,Austria,Vehicles: compression-ignition internal combustion piston en,40__870332,2022,2267478.9,gradient_boosting,2597739.6270849733
40,870332,AUT,Austria,Vehicles: compression-ignition internal combustion piston en,40__870332,2023,2611591.0379999997,gradient_boosting,2535393.461803827
410,100199,KOR,Rep. of Korea,"Cereals: wheat and meslin, other than durum wheat, other tha",410__100199,2022,1666795.333,gradient_boosting,1516316.8058690617
410,100199,KOR,Rep. of Korea,"Cereals: wheat and meslin, other than durum wheat, other tha",410__100199,2023,1607264.788,gradient_boosting,1583550.9861279507
410,210690,KOR,Rep. of Korea,Food preparations: n.e.c. in item no. 2106.10,410__210690,2022,2143030.648,gradient_boosting,2222558.231813243
410,210690,KOR,Rep. of Korea,Food preparations: n.e.c. in item no. 2106.10,410__210690,2023,1998480.797,gradient_boosting,2184635.0726282215
410,260111,KOR,Rep. of Korea,Iron ores and concentrates: non-agglomerated,410__260111,2022,7511305.853,gradient_boosting,6513988.7662287485
410,260111,KOR,Rep. of Korea,Iron ores and concentrates: non-agglomerated,410__260111,2023,6954563.289,gradient_boosting,6764944.319350206
410,260300,KOR,Rep. of Korea,Copper ores and concentrates,410__260300,2022,6632897.211,gradient_boosting,5728094.148090849
410,260300,KOR,Rep. of Korea,Copper ores and concentrates,410__260300,2023,5787989.988,gradient_boosting,6550538.962399392
410,732690,KOR,Rep. of Korea,Iron or steel: articles n.e.c.in heading 7326,410__732690,2022,1870858.636,gradient_boosting,2093986.249355508
410,732690,KOR,Rep. of Korea,Iron or steel: articles n.e.c.in heading 7326,410__732690,2023,1652819.318,gradient_boosting,1813754.779556779
410,740311,KOR,Rep. of Korea,"Copper: refined, unwrought, cathodes and sections of cathode",410__740311,2022,2929199.566,gradient_boosting,2716036.2150798156
410,740311,KOR,Rep. of Korea,"Copper: refined, unwrought, cathodes and sections of cathode",410__740311,2023,2121121.827,gradient_boosting,2648249.6571508883
410,847330,KOR,Rep. of Korea,Machinery: parts and accessories of the machines of heading ,410__847330,2022,3211509.015,gradient_boosting,3046833.353662523
410,847330,KOR,Rep. of Korea,Machinery: parts and accessories of the machines of heading ,410__847330,2023,4200422.416,gradient_boosting,3156304.9939050646
410,848180,KOR,Rep. of Korea,"Taps, cocks, valves and similar appliances: for pipes, boile",410__848180,2022,1748155.351,gradient_boosting,1624104.723091096
410,848180,KOR,Rep. of Korea,"Taps, cocks, valves and similar appliances: for pipes, boile",410__848180,2023,1613247.356,gradient_boosting,1802427.4827229064
410,848620,KOR,Rep. of Korea,Machines and apparatus of a kind used solely or principally ,410__848620,2022,13473558.609000001,gradient_boosting,11588934.491787821
410,848620,KOR,Rep. of Korea,Machines and apparatus of a kind used solely or principally ,410__848620,2023,12377020.45,gradient_boosting,12089598.358663613
410,850440,KOR,Rep. of Korea,Electrical static converters,410__850440,2022,2076030.6809999999,gradient_boosting,2138774.59555548
410,850440,KOR,Rep. of Korea,Electrical static converters,410__850440,2023,2380250.2139999997,gradient_boosting,2332369.752637689
410,851770,KOR,Rep. of Korea,Telephone sets and other apparatus for the transmission or r,410__851770,2022,3840791.3610000005,gradient_boosting,3065321.5255424893
410,851770,KOR,Rep. of Korea,Telephone sets and other apparatus for the transmission or r,410__851770,2023,3282791.0549999997,gradient_boosting,2800690.930959138
410,852990,KOR,Rep. of Korea,Reception and transmission apparatus: for use with the appar,410__852990,2022,1742070.713,gradient_boosting,2752565.853487533
410,852990,KOR,Rep. of Korea,Reception and transmission apparatus: for use with the appar,410__852990,2023,1677143.357,gradient_boosting,1533258.1847910876
410,853400,KOR,Rep. of Korea,Circuits: printed,410__853400,2022,3535769.5439999998,gradient_boosting,3008849.8860207666
410,853400,KOR,Rep. of Korea,Circuits: printed,410__853400,2023,2839981.814,gradient_boosting,3120028.7927039023
410,853710,KOR,Rep. of Korea,"Boards, panels, consoles, desks and other bases: for electri",410__853710,2022,1675901.385,gradient_boosting,1691303.6743987799
410,853710,KOR,Rep. of Korea,"Boards, panels, consoles, desks and other bases: for electri",410__853710,2023,1729900.914,gradient_boosting,1818343.2994581051
410,854140,KOR,Rep. of Korea,"Electrical apparatus: photosensitive, including photovoltaic",410__854140,2022,3151532.432,gradient_boosting,4173734.7192307496
410,854140,KOR,Rep. of Korea,"Electrical apparatus: photosensitive, including photovoltaic",410__854140,2023,2790864.8819999998,gradient_boosting,3306826.166392762
410,854231,KOR,Rep. of Korea,"Electronic integrated circuits: processors and controllers, ",410__854231,2022,28174587.207,gradient_boosting,22773782.861296747
410,854231,KOR,Rep. of Korea,"Electronic integrated circuits: processors and controllers, ",410__854231,2023,26762744.311,gradient_boosting,22271084.001939066
410,854232,KOR,Rep. of Korea,Electronic integrated circuits: memories,410__854232,2022,20596903.810999997,gradient_boosting,17657395.80332773
410,854232,KOR,Rep. of Korea,Electronic integrated circuits: memories,410__854232,2023,14435245.019,gradient_boosting,16218408.188718688
410,854239,KOR,Rep. of Korea,Electronic integrated circuits: n.e.c. in heading no. 8542,410__854239,2022,10146551.793,gradient_boosting,10209732.514836136
410,854239,KOR,Rep. of Korea,Electronic integrated circuits: n.e.c. in heading no. 8542,410__854239,2023,9135165.734000001,gradient_boosting,8463799.813924674
410,901380,KOR,Rep. of Korea,"Optical devices, appliances and instruments: n.e.c. in headi",410__901380,2022,104387.772,gradient_boosting,286707.7378703634
410,901380,KOR,Rep. of Korea,"Optical devices, appliances and instruments: n.e.c. in headi",410__901380,2023,242674.753,gradient_boosting,203832.968038094
414,870324,KWT,Kuwait,Vehicles: spark-ignition internal combustion reciprocating p,414__870324,2022,2080662.627,gradient_boosting,2228935.0091944695
414,870324,KWT,Kuwait,Vehicles: spark-ignition internal combustion reciprocating p,414__870324,2023,2155078.819,gradient_boosting,2286014.0582774174
458,260111,MYS,Malaysia,Iron ores and concentrates: non-agglomerated,458__260111,2022,1510224.997,gradient_boosting,2424473.002445646
458,260111,MYS,Malaysia,Iron ores and concentrates: non-agglomerated,458__260111,2023,2048677.159,gradient_boosting,1710167.5986333939
458,853400,MYS,Malaysia,Circuits: printed,458__853400,2022,3744175.398,gradient_boosting,3001509.3556591203
458,853400,MYS,Malaysia,Circuits: printed,458__853400,2023,2905094.5239999997,gradient_boosting,3120671.3252989985
458,854231,MYS,Malaysia,"Electronic integrated circuits: processors and controllers, ",458__854231,2022,20409946.079,gradient_boosting,17083976.316518277
458,854231,MYS,Malaysia,"Electronic integrated circuits: processors and controllers, ",458__854231,2023,11694956.219,gradient_boosting,17972529.281039536
458,854232,MYS,Malaysia,Electronic integrated circuits: memories,458__854232,2022,9731773.454,gradient_boosting,5950474.636016671
458,854232,MYS,Malaysia,Electronic integrated circuits: memories,458__854232,2023,8490295.294,gradient_boosting,6453091.211689565
458,854239,MYS,Malaysia,Electronic integrated circuits: n.e.c. in heading no. 8542,458__854239,2022,10111579.393,gradient_boosting,10265333.761843123
458,854239,MYS,Malaysia,Electronic integrated circuits: n.e.c. in heading no. 8542,458__854239,2023,9585478.501,gradient_boosting,8502452.116452588
458,901380,MYS,Malaysia,"Optical devices, appliances and instruments: n.e.c. in headi",458__901380,2022,224081.40899999999,gradient_boosting,521262.5513025648
458,901380,MYS,Malaysia,"Optical devices, appliances and instruments: n.e.c. in headi",458__901380,2023,95208.879,gradient_boosting,310063.80951291375
484,120190,MEX,Mexico,"Soya beans: other than seed, whether or not broken",484__120190,2022,1993886.713,gradient_boosting,2122008.330611716
484,120190,MEX,Mexico,"Soya beans: other than seed, whether or not broken",484__120190,2023,3568307.909,gradient_boosting,2013817.2953764552
